state	value*	action*
23565 0.00000000 1
23566 0.00000000 1
23567 0.00000000 1
23568 0.00000000 1
23571 0.00000000 1
23572 0.00000000 1
23573 0.00000000 1
23575 0.00000000 1
23576 0.00000000 1
23577 0.00000000 1
23578 0.00000000 1
23581 0.00000000 1
23582 0.00000000 1
23583 0.00000000 1
23586 0.00000000 1
23587 0.00000000 1
23588 0.00000000 1
23589 0.00000000 1
23590 0.00000000 1
23591 0.00000000 1
23592 0.00000000 1
23593 0.00000000 1
23594 0.00000000 1
23596 0.00000000 1
23597 0.00000000 1
23598 0.00000000 1
23599 0.00000000 1
23600 0.00000000 1
23601 0.00000000 1
23602 0.00000000 1
23604 0.00000000 1
23605 0.00000000 1
23606 0.00000000 1
23608 0.00000000 2
23609 0.00000000 1
23610 0.00000000 2
23611 0.00000000 2
23612 0.00000000 1
23614 0.00000000 3
23615 0.00000000 2
23616 0.00000000 2
23617 0.00000000 2
23618 0.00000000 2
23620 0.00000000 1
23621 0.00000000 4
23622 0.00000000 4
23623 0.00000000 2
23624 0.00000000 2
23625 0.00000000 2
23626 0.00000000 2
23627 0.00000000 3
23628 0.00000000 2
23629 0.00000000 2
23630 0.00000000 2
23631 0.00000000 3
23632 0.00000000 2
23633 0.00000000 3
23634 0.00000000 2
23635 0.00000000 2
23636 0.00000000 2
23637 0.00000000 4
23638 0.00000000 1
23639 0.00000000 3
23640 0.00000000 3
23641 0.00000000 1
23642 0.00000000 1
23644 0.00000000 2
23645 0.00000000 2
23646 0.00000000 4
23647 0.00000000 4
23648 0.00000000 4
23649 0.00000000 2
23650 0.00000000 2
23651 0.00000000 2
23652 0.00000000 4
23653 0.00000000 4
23654 0.00000000 4
23655 0.00000000 4
23656 0.00000000 2
23657 0.00000000 3
23658 0.00000000 4
23659 0.00000000 4
23660 0.00000000 4
23661 0.00000000 4
23662 0.00000000 4
23663 0.00000000 4
23664 0.00000000 4
23665 0.00000000 2
23666 0.00000000 4
23667 0.00000000 4
23668 0.00000000 4
23669 0.00000000 4
23670 0.00000000 4
23671 0.00000000 4
23672 0.00000000 4
23673 0.00000000 4
23674 0.00000000 4
23675 0.00000000 4
23676 0.00000000 4
23677 0.00000000 4
23678 0.00000000 4
23679 0.00000000 4
23680 0.00000000 4
23681 0.00000000 4
23682 0.00000000 4
23683 0.00000000 4
23684 0.00000000 4
23685 0.00000000 4
23686 0.00000000 4
23687 0.00000000 4
23688 0.00000000 4
23689 0.00000000 4
23690 0.00000000 4
23691 0.00000000 4
23692 0.00000000 4
23693 0.00000000 4
23694 0.00000000 4
23695 0.00000000 4
23696 0.00000000 4
23697 0.00000000 4
23698 0.00000000 4
23699 0.00000000 4
23700 0.00000000 4
23701 0.00000000 4
23702 0.00000000 4
23703 0.00000000 4
23704 0.00000000 4
23705 0.00000000 4
23706 0.00000000 4
23707 0.00000000 4
23708 0.00000000 4
23709 0.00000000 4
23710 0.00000000 4
23711 0.00000000 4
23712 0.00000000 4
23713 0.00000000 4
23714 0.00000000 4
23715 0.00000000 4
23716 0.00000000 4
23717 0.00000000 4
23718 0.00000000 4
23719 0.00000000 4
23720 0.00000000 4
23721 0.00000000 4
23722 0.00000000 4
23723 0.00000000 4
23724 0.00000000 4
23725 0.00000000 4
23726 0.00000000 4
23727 0.00000000 4
23728 0.00000000 4
23729 0.00000000 4
23730 0.00000000 4
23731 0.00000000 4
23732 0.00000000 4
23733 0.00000000 4
23734 0.00000000 4
23735 0.00000000 4
23736 0.00000000 1
23737 0.00000000 2
23738 0.00000000 4
23739 0.00000000 2
23740 0.00000000 4
23741 0.00000000 3
23742 0.00000000 4
23743 0.00000000 4
23744 0.00000000 4
23745 0.00000000 1
23746 0.00000000 4
23747 0.00000000 3
23748 0.00000000 1
23749 0.00000000 1
23750 0.00000000 1
23751 0.00000000 4
23752 0.00000000 1
23753 0.00000000 4
23754 0.00000000 4
23755 0.00000000 4
23756 0.00000000 1
23757 0.00000000 1
23758 0.00000000 2
23759 0.00000000 3
23760 0.00000000 1
23761 0.00000000 1
23762 0.00000000 1
23763 0.00000000 1
23764 0.00000000 1
23765 0.00000000 1
23766 0.00000000 2
23767 0.00000000 1
23768 0.00000000 1
23769 0.00000000 1
23770 0.00000000 1
23771 0.00000000 1
23772 0.00000000 1
23773 0.00000000 4
23774 0.00000000 1
23775 0.00000000 1
23776 0.00000000 1
23777 0.00000000 1
23778 0.00000000 1
23780 0.00000000 1
23781 0.00000000 1
23782 0.00000000 1
23783 0.00000000 1
23784 0.00000000 1
23785 0.00000000 1
23786 0.00000000 1
23787 0.00000000 1
23788 0.00000000 1
23789 0.00000000 1
23790 0.00000000 1
23791 0.00000000 1
23792 0.00000000 1
23794 0.00000000 1
23795 0.00000000 1
23796 0.00000000 1
23797 0.00000000 1
23798 0.00000000 1
23799 0.00000000 1
23800 0.00000000 1
23801 0.00000000 1
23802 0.00000000 2
23804 0.00000000 1
23806 0.00000000 1
23808 0.00000000 1
23809 0.00000000 1
23810 0.00000000 1
23811 0.00000000 1
23812 0.00000000 4
23813 0.00000000 1
23814 0.00000000 2
23815 0.00000000 2
23816 0.00000000 2
23817 0.00000000 2
23818 0.00000000 2
23819 0.00000000 1
23820 0.00000000 4
23821 0.00000000 1
23822 0.00000000 1
23823 0.00000000 1
23824 0.00000000 1
23825 0.00000000 1
23826 0.00000000 1
23827 0.00000000 1
23830 0.00000000 2
23831 0.00000000 2
23832 0.00000000 3
23833 0.00000000 2
23834 0.00000000 2
23835 0.00000000 3
23836 0.00000000 1
23837 0.00000000 1
23838 0.00000000 1
23839 0.00000000 1
23840 0.00000000 1
23842 0.00000000 1
23846 20.23154350 4
23849 0.00000000 1
23850 120.86498250 3
23851 289.39934762 4
23852 276.73399215 4
23853 132.11570218 3
23854 655.70202087 3
23855 497.27572314 3
23856 0.00000000 1
23857 0.00000000 1
23858 0.00000000 2
23859 42.43243687 4
23860 0.00000000 1
23861 0.00000000 1
23862 380.45550982 3
23864 0.00000000 2
23865 0.00000000 2
23866 0.00000000 2
23867 0.00000000 1
23868 0.00000000 1
23870 0.00000000 1
23871 0.00000000 2
23872 0.00000000 1
23873 0.00000000 2
23874 0.00000000 2
23875 0.00000000 1
23876 4.46687030 4
23877 0.00000000 3
23878 0.00000000 2
23879 0.00000000 2
23880 0.00000000 1
23881 28.26530477 3
23882 0.00000000 1
23885 0.00000000 2
23887 0.00000000 1
23889 0.00000000 2
23890 0.00000000 1
23893 0.00000000 2
23895 0.00000000 1
23896 0.00000000 1
23899 0.00000000 1
23903 0.00000000 2
23904 0.00000000 1
23905 0.00000000 2
23906 0.00000000 1
23909 0.00000000 2
23910 0.00000000 2
23911 0.00000000 1
23912 0.00000000 1
23914 0.00000000 1
23915 0.00000000 1
23918 0.00000000 1
23921 0.00000000 1
23922 0.00000000 1
23923 0.00000000 1
23924 0.00000000 1
23925 0.00000000 1
23929 0.00000000 1
23930 0.00000000 1
23932 0.00000000 1
23939 0.00000000 1
23942 0.00000000 1
23944 0.00000000 1
23945 0.00000000 1
23946 0.00000000 1
23948 0.00000000 1
23952 0.00000000 1
23959 0.00000000 1
23961 0.00000000 1
24001 9204.79537361 3
24002 8641.65264069 2
24003 8781.74271558 2
24007 8039.16758120 2
24011 0.00000000 1
24012 0.00000000 1
24014 0.00000000 1
24016 0.00000000 1
24020 0.00000000 1
24021 0.00000000 1
24022 0.00000000 1
24025 0.00000000 1
24026 0.00000000 1
24027 0.00000000 1
24028 0.00000000 1
24029 0.00000000 1
24031 0.00000000 1
24033 0.00000000 1
24034 0.00000000 1
24035 0.00000000 1
24036 0.00000000 1
24037 0.00000000 1
24038 0.00000000 1
24039 0.00000000 1
24040 0.00000000 1
24041 0.00000000 1
24042 0.00000000 1
24044 0.00000000 1
24045 66.26249955 4
24046 0.00000000 1
24047 0.00000000 1
24048 0.00000000 1
24050 0.00000000 1
24052 0.00000000 1
24059 0.00000000 1
24060 0.00000000 1
24061 0.00000000 1
24064 0.00000000 1
24065 0.00000000 1
24067 0.00000000 1
24068 0.00000000 1
24069 0.00000000 1
24072 0.00000000 1
24073 0.00000000 1
24075 0.00000000 1
24076 0.00000000 1
24077 0.00000000 1
24079 0.00000000 1
24080 0.00000000 1
24082 0.00000000 1
24084 0.00000000 1
24085 0.00000000 1
24086 0.00000000 1
24087 0.00000000 1
24088 0.00000000 1
24089 0.00000000 1
24090 0.00000000 1
24091 0.00000000 1
24092 0.00000000 1
24093 0.00000000 1
24096 0.00000000 1
24097 0.00000000 1
24098 0.00000000 1
24099 0.00000000 1
24100 0.00000000 1
24101 0.00000000 1
24102 0.00000000 1
24103 0.00000000 1
24104 0.00000000 1
24105 0.00000000 1
24106 0.00000000 1
24108 0.00000000 2
24109 0.00000000 2
24110 0.00000000 2
24111 0.00000000 1
24112 0.00000000 1
24113 0.00000000 1
24114 0.00000000 2
24115 0.00000000 1
24116 0.00000000 2
24117 0.00000000 2
24118 0.00000000 3
24119 0.00000000 1
24120 0.00000000 4
24121 0.00000000 2
24122 0.00000000 2
24123 0.00000000 4
24124 0.00000000 2
24125 0.00000000 3
24126 0.00000000 2
24127 0.00000000 2
24128 0.00000000 2
24129 0.00000000 4
24130 0.00000000 2
24131 0.00000000 2
24132 0.00000000 3
24133 0.00000000 2
24134 0.00000000 2
24135 0.00000000 2
24136 0.00000000 3
24137 0.00000000 1
24138 0.00000000 3
24139 0.00000000 4
24140 0.00000000 2
24141 0.00000000 1
24142 0.00000000 1
24143 0.00000000 3
24144 0.00000000 4
24145 0.00000000 4
24146 0.00000000 4
24147 0.00000000 2
24148 0.00000000 2
24149 0.00000000 2
24150 0.00000000 2
24151 0.00000000 2
24152 0.00000000 2
24153 0.00000000 2
24154 0.00000000 4
24155 0.00000000 2
24156 0.00000000 2
24157 0.00000000 1
24158 0.00000000 4
24159 0.00000000 4
24160 0.00000000 4
24161 0.00000000 4
24162 0.00000000 4
24163 0.00000000 2
24164 0.00000000 4
24165 0.00000000 4
24166 0.00000000 4
24167 0.00000000 4
24168 0.00000000 2
24169 0.00000000 4
24170 0.00000000 4
24171 0.00000000 1
24172 0.00000000 4
24173 0.00000000 1
24174 0.00000000 4
24175 0.00000000 4
24176 0.00000000 4
24177 0.00000000 4
24178 0.00000000 1
24179 0.00000000 4
24180 0.00000000 4
24181 0.00000000 4
24182 0.00000000 4
24183 0.00000000 4
24184 0.00000000 4
24185 0.00000000 4
24186 0.00000000 4
24187 0.00000000 4
24188 0.00000000 4
24189 0.00000000 4
24190 0.00000000 4
24191 0.00000000 4
24192 0.00000000 4
24193 0.00000000 4
24194 0.00000000 4
24195 0.00000000 4
24196 0.00000000 4
24197 0.00000000 4
24198 0.00000000 4
24199 0.00000000 4
24200 0.00000000 4
24201 0.00000000 4
24202 0.00000000 4
24203 0.00000000 4
24204 0.00000000 4
24205 0.00000000 4
24206 0.00000000 4
24207 0.00000000 4
24208 0.00000000 4
24209 0.00000000 4
24210 0.00000000 4
24211 0.00000000 4
24212 0.00000000 4
24213 0.00000000 4
24214 0.00000000 4
24215 0.00000000 4
24216 0.00000000 4
24217 0.00000000 4
24218 0.00000000 4
24219 0.00000000 4
24220 0.00000000 4
24221 0.00000000 4
24222 0.00000000 4
24223 0.00000000 4
24224 0.00000000 4
24225 0.00000000 4
24226 0.00000000 4
24227 0.00000000 4
24228 0.00000000 4
24229 0.00000000 4
24230 0.00000000 4
24231 0.00000000 4
24232 0.00000000 4
24233 0.00000000 4
24234 0.00000000 4
24235 0.00000000 4
24236 0.00000000 4
24237 0.00000000 4
24238 0.00000000 4
24239 0.00000000 4
24240 0.00000000 4
24241 0.00000000 1
24242 0.00000000 1
24243 0.00000000 1
24244 0.00000000 1
24245 0.00000000 4
24246 0.00000000 4
24247 0.00000000 3
24248 0.00000000 1
24249 0.00000000 1
24250 0.00000000 1
24251 0.00000000 1
24252 0.00000000 1
24253 0.00000000 4
24254 0.00000000 1
24255 0.00000000 4
24256 0.00000000 4
24257 0.00000000 1
24258 0.00000000 1
24259 0.00000000 4
24260 0.00000000 4
24261 0.00000000 2
24262 0.00000000 2
24263 0.00000000 1
24264 0.00000000 1
24265 0.00000000 1
24266 0.00000000 1
24267 0.00000000 1
24268 0.00000000 1
24269 0.00000000 1
24270 0.00000000 1
24271 0.00000000 1
24272 0.00000000 1
24273 0.00000000 1
24274 0.00000000 2
24276 0.00000000 1
24277 0.00000000 3
24279 0.00000000 1
24280 0.00000000 1
24281 0.00000000 3
24282 0.00000000 1
24283 0.00000000 1
24284 0.00000000 1
24286 0.00000000 1
24287 0.00000000 1
24288 0.00000000 1
24289 0.00000000 1
24290 0.00000000 1
24291 0.00000000 1
24292 0.00000000 1
24293 0.00000000 1
24295 0.00000000 1
24296 0.00000000 1
24297 0.00000000 1
24298 0.00000000 1
24299 0.00000000 1
24300 0.00000000 1
24312 0.00000000 1
24313 0.00000000 1
24314 0.00000000 1
24315 0.00000000 1
24316 0.00000000 1
24317 0.00000000 1
24320 0.00000000 1
24321 0.00000000 1
24322 0.00000000 2
24324 0.00000000 1
24326 0.00000000 1
24327 0.00000000 1
24328 0.00000000 1
24329 0.00000000 1
24331 0.00000000 1
24333 0.00000000 1
24334 0.00000000 1
24335 0.00000000 1
24337 0.00000000 1
24338 0.00000000 2
24339 0.00000000 1
24340 0.00000000 1
24341 0.00000000 1
24343 0.00000000 1
24344 0.00000000 1
24345 20.83359080 4
24348 0.00000000 2
24349 0.00000000 1
24351 223.39368708 3
24353 116.93083456 3
24356 0.00000000 2
24357 140.60402084 4
24358 115.60402084 3
24359 0.00000000 1
24360 0.00000000 1
24361 0.00000000 2
24362 0.00000000 1
24363 0.00000000 1
24364 5.62857530 3
24365 5.62857530 3
24368 0.00000000 2
24369 0.00000000 2
24373 0.00000000 1
24374 0.00000000 1
24375 0.00000000 2
24376 0.00000000 1
24377 0.35381907 4
24378 0.00000000 1
24379 0.00000000 1
24380 0.00000000 1
24386 51.96235529 3
24391 0.00000000 1
24392 0.00000000 1
24399 0.00000000 1
24400 0.00000000 1
24401 0.00000000 1
24405 0.00000000 1
24406 0.00000000 1
24407 0.00000000 1
24409 0.00000000 1
24410 0.00000000 1
24413 0.00000000 1
24415 0.00000000 1
24416 0.00000000 1
24417 0.00000000 1
24419 0.00000000 1
24422 0.00000000 1
24423 0.00000000 1
24425 0.00000000 1
24426 0.00000000 1
24430 0.00000000 1
24433 0.00000000 1
24440 0.00000000 1
24443 0.00000000 1
24444 0.00000000 1
24445 0.00000000 1
24446 0.00000000 1
24449 0.00000000 1
24453 0.00000000 1
24461 0.00000000 1
24462 0.00000000 1
24463 0.00000000 1
24501 9717.41649533 5
24502 9364.56931327 4
24507 8662.88383877 2
24511 0.00000000 1
24512 0.00000000 1
24513 0.00000000 1
24514 0.00000000 1
24516 0.00000000 1
24520 0.00000000 1
24521 0.00000000 1
24522 0.00000000 1
24524 0.00000000 1
24527 0.00000000 1
24528 0.00000000 1
24529 0.00000000 1
24531 0.00000000 1
24533 0.00000000 1
24534 0.00000000 1
24535 0.00000000 1
24536 0.00000000 1
24537 0.00000000 1
24538 0.00000000 1
24539 0.00000000 1
24540 0.00000000 1
24541 0.00000000 1
24543 0.00000000 1
24544 102.12850736 3
24546 0.00000000 1
24547 0.00000000 1
24550 0.00000000 1
24551 0.00000000 1
24552 0.00000000 1
24553 0.00000000 1
24554 0.00000000 1
24557 0.00000000 1
24558 0.00000000 1
24559 0.00000000 1
24560 0.00000000 1
24561 0.00000000 1
24563 0.00000000 1
24564 0.00000000 1
24565 0.00000000 1
24566 0.00000000 1
24567 0.00000000 1
24571 0.00000000 1
24572 0.00000000 1
24573 0.00000000 1
24575 0.00000000 1
24577 0.00000000 1
24578 0.00000000 1
24579 0.00000000 1
24581 0.00000000 1
24582 0.00000000 1
24583 0.00000000 1
24584 0.00000000 1
24585 0.00000000 1
24586 0.00000000 1
24587 0.00000000 1
24588 0.00000000 1
24589 0.00000000 1
24590 0.00000000 1
24591 0.00000000 1
24592 0.00000000 1
24593 0.00000000 1
24594 0.00000000 1
24596 0.00000000 1
24597 0.00000000 1
24599 0.00000000 1
24600 0.00000000 1
24601 0.00000000 1
24602 0.00000000 1
24603 0.00000000 1
24604 0.00000000 1
24605 0.00000000 1
24606 0.00000000 1
24608 0.00000000 2
24609 0.00000000 2
24610 0.00000000 2
24613 0.00000000 1
24614 0.00000000 2
24615 0.00000000 4
24616 0.00000000 4
24617 0.00000000 2
24618 0.00000000 1
24619 0.00000000 1
24620 0.00000000 2
24621 0.00000000 3
24622 0.00000000 2
24623 0.00000000 2
24624 0.00000000 4
24625 0.00000000 2
24626 0.00000000 2
24627 0.00000000 2
24628 0.00000000 2
24629 0.00000000 4
24630 0.00000000 2
24631 0.00000000 2
24632 0.00000000 2
24633 0.00000000 3
24634 0.00000000 3
24635 0.00000000 4
24636 0.00000000 2
24637 0.00000000 4
24638 0.00000000 3
24639 0.00000000 1
24640 0.00000000 1
24641 0.00000000 1
24642 0.00000000 1
24643 0.00000000 2
24644 0.00000000 2
24645 0.00000000 4
24646 0.00000000 4
24647 0.00000000 4
24648 0.00000000 2
24649 0.00000000 4
24650 0.00000000 2
24651 0.00000000 4
24652 0.00000000 1
24653 0.00000000 4
24654 0.00000000 2
24655 0.00000000 4
24656 0.00000000 2
24657 0.00000000 4
24658 0.00000000 2
24659 0.00000000 4
24660 0.00000000 4
24661 0.00000000 4
24662 0.00000000 2
24663 0.00000000 4
24664 0.00000000 4
24665 0.00000000 4
24666 0.00000000 1
24667 0.00000000 4
24668 0.00000000 1
24669 0.00000000 1
24670 0.00000000 1
24671 0.00000000 4
24672 0.00000000 4
24673 0.00000000 4
24674 0.00000000 4
24675 0.00000000 4
24676 0.00000000 4
24677 0.00000000 4
24678 0.00000000 4
24679 0.00000000 4
24680 0.00000000 4
24681 0.00000000 4
24682 0.00000000 4
24683 0.00000000 2
24684 0.00000000 4
24685 0.00000000 4
24686 0.00000000 4
24687 0.00000000 4
24688 0.00000000 4
24689 0.00000000 4
24690 0.00000000 4
24691 0.00000000 4
24692 0.00000000 4
24693 0.00000000 4
24694 0.00000000 4
24695 0.00000000 4
24696 0.00000000 4
24697 0.00000000 4
24698 0.00000000 4
24699 0.00000000 4
24700 0.00000000 4
24701 0.00000000 4
24702 0.00000000 4
24703 0.00000000 4
24704 0.00000000 4
24705 0.00000000 4
24706 0.00000000 4
24707 0.00000000 4
24708 0.00000000 4
24709 0.00000000 4
24710 0.00000000 4
24711 0.00000000 4
24712 0.00000000 4
24713 0.00000000 4
24714 0.00000000 4
24715 0.00000000 4
24716 0.00000000 4
24717 0.00000000 4
24718 0.00000000 4
24719 0.00000000 4
24720 0.00000000 4
24721 0.00000000 4
24722 0.00000000 4
24723 0.00000000 4
24724 0.00000000 4
24725 0.00000000 4
24726 0.00000000 4
24727 0.00000000 4
24728 0.00000000 4
24729 0.00000000 4
24730 0.00000000 4
24731 0.00000000 4
24732 0.00000000 4
24733 0.00000000 4
24734 0.00000000 4
24735 0.00000000 4
24736 0.00000000 4
24737 0.00000000 4
24738 0.00000000 3
24739 0.00000000 4
24740 0.00000000 4
24741 0.00000000 1
24742 0.00000000 1
24743 0.00000000 4
24744 0.00000000 1
24745 0.00000000 4
24746 0.00000000 4
24747 0.00000000 1
24748 0.00000000 4
24749 0.00000000 4
24750 0.00000000 4
24751 0.00000000 4
24752 0.00000000 2
24753 0.00000000 4
24754 0.00000000 1
24755 0.00000000 1
24756 0.00000000 1
24757 0.00000000 1
24758 0.00000000 1
24759 0.00000000 3
24760 0.00000000 1
24761 0.00000000 1
24762 0.00000000 1
24763 0.00000000 2
24764 0.00000000 1
24765 0.00000000 1
24766 0.00000000 1
24767 0.00000000 1
24768 0.00000000 1
24769 0.00000000 1
24770 0.00000000 1
24771 0.00000000 1
24772 0.00000000 1
24773 0.00000000 1
24774 0.00000000 1
24775 0.00000000 1
24776 0.00000000 1
24777 0.00000000 1
24778 0.00000000 1
24779 0.00000000 1
24781 0.00000000 1
24782 0.00000000 1
24783 0.00000000 1
24784 0.00000000 1
24785 0.00000000 4
24787 0.00000000 1
24788 0.00000000 1
24789 0.00000000 1
24791 0.00000000 1
24792 0.00000000 1
24793 0.00000000 1
24794 0.00000000 1
24795 0.00000000 1
24796 0.00000000 1
24797 0.00000000 1
24798 0.00000000 1
24799 0.00000000 1
24800 0.00000000 1
24801 0.00000000 1
24802 0.00000000 1
24803 0.00000000 2
24804 0.00000000 1
24805 0.00000000 1
24807 0.00000000 1
24808 0.00000000 1
24810 0.00000000 1
24811 0.00000000 1
24812 0.00000000 2
24813 0.00000000 2
24815 0.00000000 2
24816 0.00000000 2
24817 0.00000000 2
24818 0.00000000 2
24819 0.00000000 2
24820 0.00000000 1
24821 0.00000000 2
24822 0.00000000 1
24823 0.00000000 1
24824 0.00000000 1
24825 0.00000000 4
24826 0.00000000 2
24827 0.00000000 3
24828 0.00000000 1
24830 0.00000000 2
24831 0.00000000 2
24832 0.00000000 3
24833 0.00000000 2
24834 0.00000000 2
24835 0.00000000 2
24836 0.00000000 4
24837 0.00000000 1
24838 0.00000000 1
24839 0.00000000 2
24840 0.00000000 2
24841 0.00000000 3
24842 0.00000000 2
24845 0.00000000 1
24846 0.00000000 1
24847 7.52760452 4
24850 147.21746485 2
24851 49.90464044 3
24852 187.52476595 3
24853 199.93163430 4
24854 69.91611906 4
24855 584.73205814 3
24856 460.30638905 3
24857 0.00000000 1
24859 11.33942098 4
24860 0.00000000 3
24861 0.00000000 1
24862 152.15653342 3
24863 294.50538240 3
24864 0.00000000 2
24865 0.00000000 2
24866 0.00000000 4
24867 0.00000000 2
24868 0.00000000 1
24869 0.00000000 1
24870 0.00000000 2
24871 0.00000000 1
24872 0.00000000 2
24873 0.00000000 1
24874 0.00000000 2
24875 0.00000000 2
24876 0.00000000 2
24878 0.00000000 2
24879 0.00000000 2
24880 0.00000000 3
24881 0.00000000 1
24882 0.00000000 1
24883 0.00000000 1
24886 0.00000000 2
24887 16.04126837 4
24888 0.00000000 2
24890 0.00000000 4
24891 0.00000000 1
24892 0.00000000 1
24893 0.00000000 2
24894 0.00000000 2
24895 0.00000000 1
24896 0.00000000 1
24900 0.00000000 1
24902 0.00000000 1
24904 0.00000000 2
24905 0.00000000 1
24906 0.00000000 2
24908 0.00000000 1
24909 0.00000000 1
24910 0.00000000 2
24912 0.00000000 1
24913 0.00000000 1
24915 0.00000000 1
24916 0.00000000 1
24917 0.00000000 1
24918 0.00000000 1
24919 0.00000000 1
24923 0.00000000 1
24924 0.00000000 1
24926 0.00000000 1
24927 0.00000000 1
24930 0.00000000 1
24931 0.00000000 1
24934 0.00000000 1
24944 0.00000000 1
24945 0.00000000 1
24947 0.00000000 1
24950 0.00000000 1
24954 0.00000000 1
24963 0.00000000 1
25001 10245.52260075 6
25003 9865.54157815 6
25007 9273.79211980 5
25011 0.00000000 1
25012 0.00000000 1
25014 0.00000000 1
25016 0.00000000 1
25020 0.00000000 1
25021 0.00000000 1
25022 0.00000000 1
25024 0.00000000 1
25025 0.00000000 1
25026 0.00000000 1
25027 0.00000000 1
25028 0.00000000 1
25029 0.00000000 1
25030 0.00000000 1
25033 0.00000000 1
25034 0.00000000 1
25036 0.00000000 1
25037 0.00000000 1
25038 0.00000000 1
25039 0.00000000 1
25040 0.00000000 1
25042 0.00000000 1
25043 0.00000000 1
25044 0.00000000 1
25045 221.10583425 5
25047 0.00000000 1
25048 0.00000000 1
25050 0.00000000 1
25052 0.00000000 1
25053 0.00000000 1
25054 0.00000000 1
25058 0.00000000 1
25061 0.00000000 1
25064 0.00000000 1
25065 0.00000000 1
25067 0.00000000 1
25068 0.00000000 1
25069 0.00000000 1
25071 0.00000000 1
25072 0.00000000 1
25075 0.00000000 1
